type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,@hapi/teamwork@6.0.1,BSD-3-Clause,@hapi,,teamwork,6.0.1,pkg:npm/%40hapi/teamwork@6.0.1,node_modules/@hapi/teamwork,Wait for multiple callback,git://github.com/hapijs/teamwork.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/teamwork#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/teamwork/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/teamwork/-/teamwork-6.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,e7639746c9547d8c1700e1bc939f1fda1da781761018fd31e513cea3e79603f16dc8b8078c632b137f9ef4b4973ffd2ad987c700ae708fd680f434f2d4afa4c9,,active,Active in npm registry,2025-08-21T15:04:59.903Z
library,@hapi/validate@2.0.1,BSD-3-Clause,@hapi,,validate,2.0.1,pkg:npm/%40hapi/validate@2.0.1,node_modules/@hapi/validate,Object schema validation,git://github.com/hapijs/validate.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/validate#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/validate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/validate/-/validate-2.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,359997467ad22caf0c43dcbf08ca84f564aca6007dc40e35fcb95847493debb69265e6d6af8c8dae9c486e8bf5d880b02b2e003d29565d981af63379a7aa6e3c,,active,Active in npm registry,2023-02-11T18:44:37.795Z
library,@hapi/topo@6.0.2,BSD-3-Clause,@hapi,,topo,6.0.2,pkg:npm/%40hapi/topo@6.0.2,node_modules/@hapi/topo,Topological sorting with grouping support,git://github.com/hapijs/topo.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/topo#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/topo/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/topo/-/topo-6.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,291deb0f98a765b18cac79a03f1b09f5d6e2eb310af82dd9c14c136be78cc162f3ee88a35944d60f6a4c48d35824053a42afbae4d9315e3a87affecb3365e4aa,,active,Active in npm registry,2023-03-11T11:07:20.874Z
library,@hapi/good@9.0.1,BSD-3-Clause,@hapi,,good,9.0.1,pkg:npm/%40hapi/good@9.0.1,node_modules/@hapi/good,Server and process monitoring plugin,git://github.com/hapijs/good.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/good#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/good/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/good/-/good-9.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,cc74a3c3e2e27aa0e0bb9a572d41ea5094cc4a004a21d287c3199736887da95cfe9123d01f8eb7a25e8e10149355dcb4c906b0295238780c9eaa8c27fbe4e96c,,active,Active in npm registry,2023-01-10T00:57:34.844Z
library,@hapi/good@9.0.1|@hapi/hoek@9.3.0,BSD-3-Clause,@hapi,,hoek,9.3.0,pkg:npm/%40hapi/hoek@9.3.0,node_modules/@hapi/good/node_modules/@hapi/hoek,General purpose node utilities,git://github.com/hapijs/hoek.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/hoek#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/hoek/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/hoek/-/hoek-9.3.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,fdceab7f85099661e50bd6f905a36fcc0705bfb1d9d901da5740f8fc736505dbc59ef42af11238918761c8f0a5ed78fea16bd3590f2e8e1a92e772c88007ba29,,active,Active in npm registry,2024-11-14T15:54:32.587Z
library,@hapi/good@9.0.1|@hapi/validate@1.1.3,BSD-3-Clause,@hapi,,validate,1.1.3,pkg:npm/%40hapi/validate@1.1.3,node_modules/@hapi/good/node_modules/@hapi/validate,Object schema validation,git://github.com/hapijs/validate.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/validate#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/validate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/validate/-/validate-1.1.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,fd7311d0dd308f0d13c33ab6a503b33c16650f391e9067280adccedf5e01a4812c6d77581ad85051bc609060dfe27864d7e20f0c0b17a968cca2145060ed3a50,,active,Active in npm registry,2023-02-11T18:44:37.795Z
library,@hapi/good@9.0.1|@hapi/topo@5.1.0,BSD-3-Clause,@hapi,,topo,5.1.0,pkg:npm/%40hapi/topo@5.1.0,node_modules/@hapi/good/node_modules/@hapi/topo,Topological sorting with grouping support,git://github.com/hapijs/topo.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/topo#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/topo/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/topo/-/topo-5.1.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,7e84192898a0ece6f404c01805f70993c77bed0b4e7bb5a8e28c7b7dfd65418a0d3406fa8f0718d6771da32d9ef70419cef372ece0d90982642bc93399c02702,,active,Active in npm registry,2023-03-11T11:07:20.874Z
library,@hapi/oppsy@3.0.0,BSD-3-Clause,@hapi,,oppsy,3.0.0,pkg:npm/%40hapi/oppsy@3.0.0,node_modules/@hapi/oppsy,An EventEmitter useful for collecting hapi server ops information,git://github.com/hapijs/oppsy.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/oppsy#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/oppsy/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/oppsy/-/oppsy-3.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,d247d4100a888b6d46cc554adac9cc3b4ef39cc1018976fefe93b1d5d9a038ef53baf16cb5c7e61d4e62e7a6837e214fd833395b340253651673680ad6530385,,active,Active in npm registry,2023-01-10T00:57:37.350Z
library,@hapi/oppsy@3.0.0|@hapi/hoek@9.3.0,BSD-3-Clause,@hapi,,hoek,9.3.0,pkg:npm/%40hapi/hoek@9.3.0,node_modules/@hapi/oppsy/node_modules/@hapi/hoek,General purpose node utilities,git://github.com/hapijs/hoek.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/hoek#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/hoek/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/hoek/-/hoek-9.3.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,fdceab7f85099661e50bd6f905a36fcc0705bfb1d9d901da5740f8fc736505dbc59ef42af11238918761c8f0a5ed78fea16bd3590f2e8e1a92e772c88007ba29,,active,Active in npm registry,2024-11-14T15:54:32.587Z
library,pumpify@2.0.1,MIT,,Mathias Buus,pumpify,2.0.1,pkg:npm/pumpify@2.0.1,node_modules/pumpify,Combine an array of streams into a single duplex stream using pump and duplexify,git://github.com/mafintosh/pumpify.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/pumpify,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/pumpify/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/pumpify/-/pumpify-2.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9bb28e8deee3671ae6bad6a79644b575a8f5752eb3e8182c97339799c484a48942c4cdd5247ee51b940b79c93fea1805e85e1cac57f4d54b5098db097f079303,,active,Active in npm registry,2022-06-25T01:02:30.747Z
library,duplexify@4.1.3,MIT,,Mathias Buus,duplexify,4.1.3,pkg:npm/duplexify@4.1.3,node_modules/duplexify,Turn a writable and readable stream into a streams2 duplex stream with support for async initialization and streams1/streams2 input,git://github.com/mafintosh/duplexify.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/duplexify,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/duplexify/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/duplexify/-/duplexify-4.1.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,337066061c09459b12c77f25672844e770ac75d83397947bc4624d93b09575d643e82726c0c087f09fbb029ac8ad0287ed3a272b16828dcbf6ed099ffac43ea0,,active,Active in npm registry,2024-03-06T21:28:59.678Z
library,duplexify@4.1.3|readable-stream@3.6.2,MIT,,,readable-stream,3.6.2,pkg:npm/readable-stream@3.6.2,node_modules/duplexify/node_modules/readable-stream,Streams3~ a user-land copy of the stream library from Node.js,git://github.com/nodejs/readable-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/readable-stream#readme,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/readable-stream/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/readable-stream/-/readable-stream-3.6.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,f6efec9e20ab6370f959db04447cc71381b66025eaa06e454c7522082e1221bafa5dc2d9058d39c9af442a361e93d3b9c4e0308c6abed497460404bb43d49ca0,,active,Active in npm registry,2025-01-07T09:15:39.036Z
library,end-of-stream@1.4.5,MIT,,Mathias Buus,end-of-stream,1.4.5,pkg:npm/end-of-stream@1.4.5,node_modules/end-of-stream,Call a callback when a readable/writable/duplex stream has completed or failed.,git://github.com/mafintosh/end-of-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/end-of-stream,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/end-of-stream/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/end-of-stream/-/end-of-stream-1.4.5.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,a2810673a1cfdbac57abf37e18218e4f424a08b0c6aead9b41466b43b832ac989900d27ff180d3c53a5005718c9fe59b2105cd569c96ca69bb2985480909f23a,mathiasbuus@gmail.com,active,Active in npm registry,2025-06-16T13:29:00.747Z
library,once@1.4.0,ISC,,Isaac Z. Schlueter,once,1.4.0,pkg:npm/once@1.4.0,node_modules/once,Run a function exactly one time,git://github.com/isaacs/once.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/once#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/once/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/once/-/once-1.4.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,94d689808fb643951140191c7042874d038f697754c67659125413658d0c15402e684a9ed44f8dcaf81dcff688c8d8ba67d3333b976fd47f27e7cfc610ba77fb,i@izs.me,active,Active in npm registry,2023-06-22T16:33:12.734Z
library,inherits@2.0.4,ISC,,,inherits,2.0.4,pkg:npm/inherits@2.0.4,node_modules/inherits,Browser-friendly inheritance fully compatible with standard node.js inherits(),git://github.com/isaacs/inherits.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/inherits#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/inherits/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,93fbc6697e3f6256b75b3c8c0af4d039761e207bea38ab67a8176ecd31e9ce9419cc0b2428c859d8af849c189233dcc64a820578ca572b16b8758799210a9ec1,,active,Active in npm registry,2023-06-09T21:33:12.982Z
library,string_decoder@1.1.1,MIT,,,string_decoder,1.1.1,pkg:npm/string_decoder@1.1.1,node_modules/string_decoder,The string_decoder module from Node core,git://github.com/nodejs/string_decoder.git,"as detected from PackageJson property ""repository.url""",https://github.com/nodejs/string_decoder,"as detected from PackageJson property ""homepage""",https://github.com/nodejs/string_decoder/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/string_decoder/-/string_decoder-1.1.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9ff4a19ef0e2e851db6d57ef8aba3e5a88e2173bfeb3c30f30705ccd578f7d4a4324bc282d3d21b759786300426e2f29240bde104767907c8fc933ff9b345fc2,,active,Active in npm registry,2023-07-12T19:05:48.571Z
library,string_decoder@1.1.1|safe-buffer@5.1.2,MIT,,Feross Aboukhadijeh,safe-buffer,5.1.2,pkg:npm/safe-buffer@5.1.2,node_modules/string_decoder/node_modules/safe-buffer,Safer Node.js Buffer API,git://github.com/feross/safe-buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/safe-buffer,"as detected from PackageJson property ""homepage""",https://github.com/feross/safe-buffer/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,19dd94641243917958ec66c9c5fb04f3f9ef2a45045351b7f1cd6c88de903fa6bd3d3f4c98707c1a7a6c71298c252a05f0b388aedf2e77fc0fb688f2b381bafa,feross@feross.org,active,Active in npm registry,2023-07-10T23:16:22.564Z
library,util-deprecate@1.0.2,MIT,,Nathan Rajlich,util-deprecate,1.0.2,pkg:npm/util-deprecate@1.0.2,node_modules/util-deprecate,The Node.js `util.deprecate()` function with browser support,git://github.com/TooTallNate/util-deprecate.git,"as detected from PackageJson property ""repository.url""",https://github.com/TooTallNate/util-deprecate,"as detected from PackageJson property ""homepage""",https://github.com/TooTallNate/util-deprecate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,10f0f9ab5b97c85c49a42acb9c27359c79eade039ae83641a1c008888d93692080ed5089d5424331a802cc891736c5187c3d5d68afff2d3110f318886eb1ed73,nathan@tootallnate.net,active,Active in npm registry,2022-06-28T07:10:45.145Z
library,stream-shift@1.0.3,MIT,,Mathias Buus,stream-shift,1.0.3,pkg:npm/stream-shift@1.0.3,node_modules/stream-shift,Returns the next buffer/object in a stream's readable queue,git+https://github.com/mafintosh/stream-shift.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/stream-shift,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/stream-shift/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/stream-shift/-/stream-shift-1.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,efa3914740ced68d6194ac136e2fc33371175867f764960ef1c5d7e512709ee9760c4836a32a19ca32cda1033c5acbd988528245f0b53b427b882be27b745999,,active,Active in npm registry,2024-01-17T19:15:13.558Z
library,pump@3.0.3,MIT,,Mathias Buus Madsen,pump,3.0.3,pkg:npm/pump@3.0.3,node_modules/pump,pipe streams together and close all of them if one of them closes,git://github.com/mafintosh/pump.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/pump#readme,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/pump/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/pump/-/pump-3.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b68770c4b318eff85e49c2a69edc101bc09756459439d63122f636b34556000321fe777c4a862245a2a396befe882b3df387f63fccefadf59c0c36156fbdcd7c,mathiasbuus@gmail.com,active,Active in npm registry,2025-06-16T09:15:59.764Z
library,@hapi/hapi@21.4.4,BSD-3-Clause,@hapi,,hapi,21.4.4,pkg:npm/%40hapi/hapi@21.4.4,node_modules/@hapi/hapi,HTTP Server framework,git://github.com/hapijs/hapi.git,"as detected from PackageJson property ""repository.url""",https://hapi.dev,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/hapi/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/hapi/-/hapi-21.4.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,bc8e893cb47df56643288d67ae20f4a970cfa7cb0a16465f3551ab0c365a7c343c8d4fb71113304b4bcf69ce5a19a7bacb2ca819918e062604c70e0df127124d,,active,Active in npm registry,2025-11-06T09:42:04.669Z
library,@hapi/accept@6.0.3,BSD-3-Clause,@hapi,,accept,6.0.3,pkg:npm/%40hapi/accept@6.0.3,node_modules/@hapi/accept,HTTP Accept-* headers parsing,git://github.com/hapijs/accept.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/accept#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/accept/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/accept/-/accept-6.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,a7bd9ff64e7a12e1749f7330941353872544e4f5d7e3483e69087e0bfc5b2ab7f36a13363a2b29bf701798e214e75b778fbef36b2d6aad7ec82338995eca4c97,,active,Active in npm registry,2023-10-10T08:19:39.289Z
library,@hapi/ammo@6.0.1,BSD-3-Clause,@hapi,,ammo,6.0.1,pkg:npm/%40hapi/ammo@6.0.1,node_modules/@hapi/ammo,HTTP Range processing utilities,git://github.com/hapijs/ammo.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/ammo#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/ammo/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/ammo/-/ammo-6.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,a662fe9cfa1de20e7c917acc72c18ba74e4eda31783f64371a22fca9857b9ca6048777067fead5e0fe49ca2d94ab46a01a1554eb71ad69201f04464e96b267f7,,active,Active in npm registry,2023-02-11T19:40:04.494Z
library,@hapi/bounce@3.0.2,BSD-3-Clause,@hapi,,bounce,3.0.2,pkg:npm/%40hapi/bounce@3.0.2,node_modules/@hapi/bounce,Selective error catching and rewrite rules,git://github.com/hapijs/bounce.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/bounce#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/bounce/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/bounce/-/bounce-3.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,7745e69538b71fd1c50c78502e38381786ae2f5118dd6aa3ee3eff8460e11457bac406e79b7aa21ab5de4fddf36673c7f201fe48a005622473bb6eb1917707de,,active,Active in npm registry,2024-10-23T15:48:09.171Z
library,@hapi/call@9.0.1,BSD-3-Clause,@hapi,,call,9.0.1,pkg:npm/%40hapi/call@9.0.1,node_modules/@hapi/call,HTTP Router,git://github.com/hapijs/call.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/call#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/call/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/call/-/call-9.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b8fa23411a842f5191651e315cfa9c2ccba3406684a7254f4720650fc3e9e6baa02302e1b6f785f4f922c622abbb64c75efb8df2652b2de7ade5fab128000c1a,,active,Active in npm registry,2023-02-11T19:47:02.110Z
library,@hapi/heavy@8.0.1,BSD-3-Clause,@hapi,,heavy,8.0.1,pkg:npm/%40hapi/heavy@8.0.1,node_modules/@hapi/heavy,Measure process load,git://github.com/hapijs/heavy.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/heavy#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/heavy/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/heavy/-/heavy-8.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,8010ff340368b0d08ea7a46c613b23a36be1af9798037044ba8824e9cc58d107619659244da24562d4d7bf8eb177aaa105531b30ca9c49db6a7b2f94414dffff,,active,Active in npm registry,2023-02-11T19:36:57.493Z
library,@hapi/mimos@7.0.1,BSD-3-Clause,@hapi,,mimos,7.0.1,pkg:npm/%40hapi/mimos@7.0.1,node_modules/@hapi/mimos,Mime database interface,git://github.com/hapijs/mimos.git,"as detected from PackageJson property ""repository.url""",https://github.com/hapijs/mimos#readme,"as detected from PackageJson property ""homepage""",https://github.com/hapijs/mimos/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/@hapi/mimos/-/mimos-7.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,6fbf55f81ac6d2027dcdc471d5519c088eabe86133cd9520886109568ab9830cee076220f426b1f1d52e05ab900852af976616496c8e73c999f070da24eb647b,,active,Active in npm registry,2023-02-11T20:23:34.186Z
